TIME,WBHP:A-35,WBHP:A-17,WBHP:A-13,WBHP:A-39A,WBHP:A-2AH,WBHP:A-5H,WBHP:A-10,WBHP:A-38,WBHP:A-1H,WGIR:A-35,WGIR:A-17,WGIR:A-13,WGIR:A-39A,WGIR:A-2AH,WGIR:A-5H,WGIR:A-10,WGIR:A-38,WGIR:A-1H,WGOR:A-35,WGOR:A-17,WGOR:A-13,WGOR:A-39A,WGOR:A-2AH,WGOR:A-5H,WGOR:A-10,WGOR:A-38,WGOR:A-1H,WGPT:A-35,WGPT:A-17,WGPT:A-13,WGPT:A-39A,WGPT:A-2AH,WGPT:A-5H,WGPT:A-10,WGPT:A-38,WGPT:A-1H,WGPR:A-35,WGPR:A-17,WGPR:A-13,WGPR:A-39A,WGPR:A-2AH,WGPR:A-5H,WGPR:A-10,WGPR:A-38,WGPR:A-1H,WOPT:A-35,WOPT:A-17,WOPT:A-13,WOPT:A-39A,WOPT:A-2AH,WOPT:A-5H,WOPT:A-10,WOPT:A-38,WOPT:A-1H,WOPR:A-35,WOPR:A-17,WOPR:A-13,WOPR:A-39A,WOPR:A-2AH,WOPR:A-5H,WOPR:A-10,WOPR:A-38,WOPR:A-1H,WPI1:A-35,WPI1:A-17,WPI1:A-13,WPI1:A-39A,WPI1:A-2AH,WPI1:A-5H,WPI1:A-10,WPI1:A-38,WPI1:A-1H,WWCT:A-35,WWCT:A-17,WWCT:A-13,WWCT:A-39A,WWCT:A-2AH,WWCT:A-5H,WWCT:A-10,WWCT:A-38,WWCT:A-1H,
6300.00,344.811,0,0,256.89,0,0,0,300.854,0,0,0,0,0,0,0,0,0,0,0,0,0,99.4347,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.43463e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,21531.7,0,0,0,0,0,560917,1.00361e+06,127379,2.42883e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,216.541,0,0,0,0,0,234.656,0,0,5.73621,0,0,0,0,0,0,0,0,0.869024,0,0,0,0,0,
6331.00,357.853,0,0,276.88,0,0,0,304.825,0,0,0,0,0,0,0,0,0,0,0,0,0,99.4209,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.43877e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,12873.4,0,0,0,0,0,560917,1.00361e+06,127379,2.43299e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,129.484,0,0,0,0,0,235.195,0,0,5.25733,0,0,0,0,0,0,0,0,0.882351,0,0,0,0,0,
6361.00,372.4,0,0,232.821,0,0,0,335.116,0,0,0,0,0,0,0,0,0,0,0,0,0,99.2453,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.44904e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,36274.4,0,0,0,0,0,560917,1.00361e+06,127379,2.44333e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,365.503,0,0,0,0,0,236.038,0,0,6.1549,0,0,0,15372.5,0,0,0,0,0.856816,0,0,0,0,0,
6392.00,371.44,0,0,223.345,0,0,0,428.675,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0823,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.46171e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,40427.7,0,0,0,0,0,560917,1.00361e+06,127379,2.45611e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,408.021,0,0,0,0,0,236.435,0,0,6.23062,0,0,0,14881.2,0,0,0,0,0.854843,0,0,0,0,0,
6422.00,382.935,0,0,216.167,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,99.1567,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.47475e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,42436.4,0,0,0,0,0,560917,1.00361e+06,127379,2.46927e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,427.973,0,0,0,0,0,237.17,0,0,5.96252,0,0,0,14897.2,0,0,0,0,0.862074,0,0,0,0,0,
6453.00,373.967,0,0,230.942,0,0,0,392.764,0,0,0,0,0,0,0,0,0,0,0,0,0,99.3373,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.48537e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,33404,0,0,0,0,0,560917,1.00361e+06,127379,2.47997e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,336.269,0,0,0,0,0,237.419,0,0,5.56631,0,0,0,14840.4,0,0,0,0,0.872761,0,0,0,0,0,
6484.00,0,0,0,248.287,0,0,0,335.402,0,0,0,0,0,0,0,0,0,0,0,0,0,99.4233,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.4923e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,21926.4,0,0,0,0,0,560917,1.00361e+06,127379,2.48694e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,220.536,0,0,0,0,0,0,0,0,5.23637,0,0,0,0,0,0,0,0,0.882175,0,0,0,0,0,
6514.00,0,0,0,262.651,0,0,0,328.332,0,0,0,0,0,0,0,0,0,0,0,0,0,99.6053,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.49733e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,16414.1,0,0,0,0,0,560917,1.00361e+06,127379,2.492e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,164.791,0,0,0,0,0,0,0,0,4.97315,0,0,0,0,0,0,0,0,0.889381,0,0,0,0,0,
6545.00,0,0,0,262.77,0,0,0,324.344,0,0,0,0,0,0,0,0,0,0,0,0,0,100.037,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.50367e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,20677,0,0,0,0,0,560917,1.00361e+06,127379,2.49835e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,206.692,0,0,0,0,0,0,0,0,5.07234,0,0,0,11117,0,0,0,0,0.886122,0,0,0,0,0,
6575.00,341.266,0,0,310.654,0,0,0,321.45,0,0,0,0,0,0,0,0,0,0,0,0,0,100.019,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.50506e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,4231.97,0,0,0,0,0,560917,1.00361e+06,127379,2.49973e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,42.3116,0,0,0,0,0,1295.91,0,0,4.30352,0,0,0,0,0,0,0,0,0.907377,0,0,0,0,0,
6606.00,366.27,0,0,333.19,0,0,0,320.543,0,0,0,0,0,0,0,0,0,0,0,0,0,98.573,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.50506e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,18.5745,0,0,0,0,0,560917,1.00361e+06,127379,2.49973e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,0.188434,0,0,0,0,0,789.219,0,0,1.61256,0,0,0,0,0,0,0,0,0.904637,0,0,0,0,0,
6637.00,337.037,0,0,279.76,0,0,0,315.984,0,0,0,0,0,0,0,0,0,0,0,0,0,100.413,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.50922e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,15568.1,0,0,0,0,0,560917,1.00361e+06,127379,2.5039e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,155.041,0,0,0,0,0,868.81,0,0,4.82923,0,0,0,0,0,0,0,0,0.893827,0,0,0,0,0,
6665.00,364.187,0,0,208.487,0,0,0,311.732,0,0,0,0,0,0,0,0,0,0,0,0,0,100.536,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.52257e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,51836.9,0,0,0,0,0,560917,1.00361e+06,127379,2.51716e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,515.607,0,0,0,0,0,819.86,0,0,6.19352,0,0,0,0,0,0,0,0,0.854156,0,0,0,0,0,
6696.00,319.907,0,0,210.815,0,0,0,307.752,0,0,0,0,0,0,0,0,0,0,0,0,0,100.541,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.53616e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,42416.2,0,0,0,0,0,560917,1.00361e+06,127379,2.53068e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,421.88,0,0,0,0,0,905.147,0,0,5.84245,0,0,0,0,0,0,0,0,0.864542,0,0,0,0,0,
6726.00,301.209,0,0,220.173,0,0,0,304.728,0,0,0,0,0,0,0,0,0,0,0,0,0,100.521,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.54593e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,31899.5,0,0,0,0,0,560917,1.00361e+06,127379,2.5404e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,317.342,0,0,0,0,0,0,0,0,5.49813,0,0,0,0,0,0,0,0,0.87433,0,0,0,0,0,
6757.00,293.182,0,0,209.454,0,0,0,303.26,0,0,0,0,0,0,0,0,0,0,0,0,0,100.448,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.55632e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,33806.5,0,0,0,0,0,560917,1.00361e+06,127379,2.55074e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,336.557,0,0,0,0,0,0,0,0,5.56852,0,0,0,15634.5,0,0,0,0,0.872246,0,0,0,0,0,
6787.00,286.687,0,0,201.088,0,0,0,298.886,0,0,0,0,0,0,0,0,0,0,0,0,0,103.926,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.56711e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,36641.5,0,0,0,0,0,560917,1.00361e+06,127379,2.56125e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,352.571,0,0,0,0,0,0,0,0,5.65658,0,0,0,0,0,0,0,0,0.869372,0,0,0,0,0,
6818.00,283.159,0,0,241.494,0,0,0,296.094,0,0,0,0,0,0,0,0,0,0,0,0,0,100.488,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.57168e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,13879.4,0,0,0,0,0,560917,1.00361e+06,127379,2.56579e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,138.119,0,0,0,0,0,0,0,0,5.02025,0,0,0,0,0,0,0,0,0.887854,0,0,0,0,0,
6849.00,279.271,0,0,229.723,0,0,0,293.62,0,0,0,0,0,0,0,0,0,0,0,0,0,102.477,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.57734e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,18276.9,0,0,0,0,0,560917,1.00361e+06,127379,2.57123e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,178.35,0,0,0,0,0,0,0,0,5.09248,0,0,0,0,0,0,0,0,0.885677,0,0,0,0,0,
6879.00,281.885,0,0,204.919,0,0,0,332.083,0,0,0,0,0,0,0,0,0,0,0,0,0,101.214,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.58664e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,32056.7,0,0,0,0,0,560917,1.00361e+06,127379,2.58011e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,316.723,0,0,0,0,0,916.058,0,0,6.00825,0,0,0,15663.2,0,0,0,0,0.859715,0,0,0,0,0,
6910.00,292.513,0,0,208.472,0,0,0,294.124,0,0,0,0,0,0,0,0,0,0,0,0,0,98.2902,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.5957e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,29352.1,0,0,0,0,0,560917,1.00361e+06,127379,2.58932e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,298.627,0,0,0,0,0,815.553,0,0,6.10146,0,0,0,0,0,0,0,0,0.856938,0,0,0,0,0,
6940.00,279.54,0,0,216.411,0,0,0,290.554,0,0,0,0,0,0,0,0,0,0,0,0,0,98.6601,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.60314e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,24789.9,0,0,0,0,0,560917,1.00361e+06,127379,2.59688e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,251.266,0,0,0,0,0,828.558,0,0,6.01813,0,0,0,0,0,0,0,0,0.859245,0,0,0,0,0,
6971.00,285.202,0,0,216.018,0,0,0,288.261,0,0,0,0,0,0,0,0,0,0,0,0,0,98.6731,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.61084e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,25300.4,0,0,0,0,0,560917,1.00361e+06,127379,2.60469e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,256.407,0,0,0,0,0,816.346,0,0,6.19388,0,0,0,0,0,0,0,0,0.85417,0,0,0,0,0,
7002.00,311.851,0,0,235.183,0,0,0,292.054,0,0,0,0,0,0,0,0,0,0,0,0,0,98.8948,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.61606e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,16605.5,0,0,0,0,0,560917,1.00361e+06,127379,2.60996e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,167.911,0,0,0,0,0,842.975,0,0,5.93591,0,0,0,15570.4,0,0,0,0,0.861565,0,0,0,0,0,
7030.00,319.794,0,0,260.366,0,0,0,286.164,0,0,0,0,0,0,0,0,0,0,0,0,0,98.7747,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.61802e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,6626.39,0,0,0,0,0,560917,1.00361e+06,127379,2.61194e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,67.0859,0,0,0,0,0,861.094,0,0,5.28431,0,0,0,0,0,0,0,0,0.880235,0,0,0,0,0,
7061.00,314.844,0,0,197.517,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,99.199,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.63155e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,50068.8,0,0,0,0,0,560917,1.00361e+06,127379,2.62562e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,504.731,0,0,0,0,0,871.906,0,0,7.64215,0,0,0,15457.5,0,0,0,0,0.810547,0,0,0,0,0,
7091.00,295.918,0,0,192.157,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,397.933,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.68284e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,184346,0,0,0,0,0,560917,1.00361e+06,127379,2.64091e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,463.258,0,0,0,0,0,877.054,0,0,6.91404,0,0,0,15556.5,0,0,0,0,0.828466,0,0,0,0,0,
7122.00,319.476,0,0,194.138,0,0,0,309.973,0,0,0,0,0,0,0,0,0,0,0,0,0,401.916,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.73416e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,163745,0,0,0,0,0,560917,1.00361e+06,127379,2.65397e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,407.412,0,0,0,0,0,887.901,0,0,6.33472,0,0,0,0,0,0,0,0,0.846267,0,0,0,0,0,
7152.00,317.074,0,0,191.285,0,0,0,302.193,0,0,0,0,0,0,0,0,0,0,0,0,0,397.253,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.78505e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,165585,0,0,0,0,0,560917,1.00361e+06,127379,2.66645e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,416.826,0,0,0,0,0,897.766,0,0,6.24075,0,0,0,0,0,0,0,0,0.848757,0,0,0,0,0,
7183.00,320.689,0,0,193.82,0,0,0,297.995,0,0,0,0,0,0,0,0,0,0,0,0,0,361.163,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.83112e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,146867,0,0,0,0,0,560917,1.00361e+06,127379,2.67899e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,406.65,0,0,0,0,0,907.985,0,0,6.24727,0,0,0,0,0,0,0,0,0.848404,0,0,0,0,0,
7214.00,309.632,0,0,260.976,0,0,0,295.047,0,0,0,0,0,0,0,0,0,0,0,0,0,100.544,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.83364e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,7212.7,0,0,0,0,0,560917,1.00361e+06,127379,2.68139e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,71.7368,0,0,0,0,0,911.285,0,0,5.29683,0,0,0,0,0,0,0,0,0.880062,0,0,0,0,0,
7244.00,287.115,0,0,279.873,0,0,0,292.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.83364e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,0,0,0,0,0,0,560917,1.00361e+06,127379,2.68139e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7275.00,284.215,0,0,279.275,0,0,0,291.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.83364e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,0,0,0,0,0,0,560917,1.00361e+06,127379,2.68139e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7305.00,282.908,0,0,278.164,0,0,0,289.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.83364e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,0,0,0,0,0,0,560917,1.00361e+06,127379,2.68139e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7336.00,280.535,0,0,277.111,0,0,0,288.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.83364e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,0,0,0,0,0,0,560917,1.00361e+06,127379,2.68139e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7367.00,280.346,0,0,275.972,0,0,0,287.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.83364e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,0,0,0,0,0,0,560917,1.00361e+06,127379,2.68139e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7395.00,279.178,0,0,275.028,0,0,0,286.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.83364e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,0,0,0,0,0,0,560917,1.00361e+06,127379,2.68139e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7426.00,297.747,0,0,276.197,0,0,0,285.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.83364e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,0,0,0,0,0,0,560917,1.00361e+06,127379,2.68139e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,0,0,0,0,0,0,885.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7456.00,302.08,0,0,262.015,0,0,0,284.905,0,0,0,0,0,0,0,0,0,0,0,0,0,98.7479,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.83471e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,4085.98,0,0,0,0,0,560917,1.00361e+06,127379,2.68248e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,41.3779,0,0,0,0,0,888.814,0,0,3.34246,0,0,0,0,0,0,0,0,0.936139,0,0,0,0,0,
7487.00,304.108,0,0,244.55,0,0,0,284.497,0,0,0,0,0,0,0,0,0,0,0,0,0,101.152,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.83877e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,15115,0,0,0,0,0,560917,1.00361e+06,127379,2.6865e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,149.428,0,0,0,0,0,895.845,0,0,5.46894,0,0,0,0,0,0,0,0,0.877542,0,0,0,0,0,
7517.00,303.622,0,0,204.144,0,0,0,284.284,0,0,0,0,0,0,0,0,0,0,0,0,0,107.816,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.85226e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,48781,0,0,0,0,0,560917,1.00361e+06,127379,2.69871e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,452.449,0,0,0,0,0,902.384,0,0,7.68196,0,0,0,0,0,0,0,0,0.813688,0,0,0,0,0,
7548.00,300.53,0,0,172.922,0,0,0,284.036,0,0,0,0,0,0,0,0,0,0,0,0,0,105.099,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.87468e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,66818.3,0,0,0,0,0,560917,1.00361e+06,127379,2.7183e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,635.766,0,0,0,0,0,908.181,0,0,7.84733,0,0,0,0,0,0,0,0,0.80627,0,0,0,0,0,
7579.00,296.855,0,0,169.132,0,0,0,283.654,0,0,0,0,0,0,0,0,0,0,0,0,0,133.459,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.89597e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,82717.3,0,0,0,0,0,560917,1.00361e+06,127379,2.73789e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,619.794,0,0,0,0,0,913.238,0,0,7.65671,0,0,0,0,0,0,0,0,0.808677,0,0,0,0,0,
7609.00,294.795,0,0,204.775,0,0,0,283.159,0,0,0,0,0,0,0,0,0,0,0,0,0,97.2156,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.90681e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,35420.2,0,0,0,0,0,560917,1.00361e+06,127379,2.74905e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,364.346,0,0,0,0,0,917.199,0,0,7.1939,0,0,0,0,0,0,0,0,0.822892,0,0,0,0,0,
7640.00,294.044,0,0,216.797,0,0,0,282.64,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4582,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.91544e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,27714.7,0,0,0,0,0,560917,1.00361e+06,127379,2.7579e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,284.375,0,0,0,0,0,921.085,0,0,6.96084,0,0,0,0,0,0,0,0,0.829816,0,0,0,0,0,
7670.00,293.739,0,0,220.824,0,0,0,282.14,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4808,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.92308e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,25499.6,0,0,0,0,0,560917,1.00361e+06,127379,2.76573e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,261.586,0,0,0,0,0,924.958,0,0,6.95567,0,0,0,0,0,0,0,0,0.830221,0,0,0,0,0,
7701.00,293.689,0,0,225.676,0,0,0,281.634,0,0,0,0,0,0,0,0,0,0,0,0,0,97.531,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.93016e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,22862.6,0,0,0,0,0,560917,1.00361e+06,127379,2.773e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,234.414,0,0,0,0,0,928.923,0,0,6.93277,0,0,0,0,0,0,0,0,0.831446,0,0,0,0,0,
7702.00,293.691,0,0,234.117,0,0,0,281.618,0,0,0,0,0,0,0,0,0,0,0,0,0,97.5519,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.93033e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,17663.3,0,0,0,0,0,560917,1.00361e+06,127379,2.77318e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,181.065,0,0,0,0,0,929.039,0,0,6.89674,0,0,0,0,0,0,0,0,0.832504,0,0,0,0,0,
7703.00,293.693,0,0,234.359,0,0,0,281.603,0,0,0,0,0,0,0,0,0,0,0,0,0,97.5514,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.93051e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,17616.6,0,0,0,0,0,560917,1.00361e+06,127379,2.77336e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,180.588,0,0,0,0,0,929.168,0,0,6.88177,0,0,0,0,0,0,0,0,0.832963,0,0,0,0,0,
